Dates,EVI_mean,LSWI_mean
2017-03-30,0.3442335269930637,0.19116911787272936
2017-03-31,0.34155414776175996,0.1917502869028819
2017-04-01,0.3389007718095691,0.19231678259093402
2017-04-02,0.3362737959605923,0.19286771124965918
2017-04-03,0.3336732742512995,0.19340218977060136
2017-04-04,0.33109892544936426,0.19391934779179232
2017-04-05,0.32855015461458464,0.1944183299232632
2017-04-06,0.32602608719552817,0.1948982979942868
2017-04-07,0.3235256137148954,0.19535843331716007
2017-04-08,0.321047442759778,0.1957979389748351
2017-04-09,0.3185901597849424,0.19621604217590766
2017-04-10,0.3161522892121596,0.19661199677005942
2017-04-11,0.31373235733963983,0.19698508607502094
2017-04-12,0.31132895380913034,0.197334626258371
2017-04-13,0.3089407896272849,0.19765997062773086
2017-04-14,0.306566750095739,0.19796051533679368
2017-04-15,0.30420594136209156,0.19823570722282904
2017-04-16,0.3018577296494099,0.19848505475293235
2017-04-17,0.2995217725573597,0.19870814341982068
2017-04-18,0.29719804220780216,0.19890465738338717
2017-04-19,0.2948868405951539,0.19907440975091992
2017-04-20,0.29258881907250356,0.19921737181270546
2017-04-21,0.2903049655131497,0.19933365966487157
2017-04-22,0.2880363297506525,0.1994235026632493
2017-04-23,0.2857838171735295,0.1994872136389762
2017-04-24,0.2835481210257349,0.19952520791185255
2017-04-25,0.28132982671036194,0.19953802500371254
2017-04-26,0.2791297896074067,0.19952629232365454
2017-04-27,0.27694999046986485,0.1994905242759213
2017-04-28,0.27479526694185574,0.1994305236595213
2017-04-29,0.27267664013931286,0.19934391974014415
2017-04-30,0.27061729477955887,0.1992230779583529
2017-05-01,0.2686615239695467,0.19904980272602735
2017-05-02,0.266880346863282,0.19879043599350832
2017-05-03,0.26618314057111514,0.19735244345460426
2017-05-04,0.26566533914543145,0.195804722708485
2017-05-05,0.2653246572912501,0.19417346732009683
2017-05-06,0.2651566616998922,0.19248667094206143
2017-05-07,0.26515236391574787,0.19077337885187176
2017-05-08,0.2652982059452039,0.18906282594725826
2017-05-09,0.2655782681556353,0.18738323754624062
2017-05-10,0.26597531865347507,0.18576001774802398
2017-05-11,0.26647194581131234,0.18421442586598075
2017-05-12,0.2670514395560624,0.18276294596137752
2017-05-13,0.2676984536992799,0.1814171385355677
2017-05-14,0.26839952861506533,0.18018393637182037
2017-05-15,0.2691435518677569,0.1790662685106616
2017-05-16,0.2699220593937949,0.17806395395003258
2017-05-17,0.270729460947627,0.17717489307251746
2017-05-18,0.2715631262807496,0.17639617699458313
2017-05-19,0.27242321599592784,0.1757249376965716
2017-05-20,0.27331191780662256,0.1751587971115576
2017-05-21,0.2742324614913847,0.17469609877914713
2017-05-22,0.2751880236945697,0.17433593161495614
2017-05-23,0.27618056150384873,0.17407790734643905
2017-05-24,0.2772103508356205,0.17392188793253122
2017-05-25,0.27827835484450897,0.17386848638710392
2017-05-26,0.2793889125308876,0.17392010991558512
2017-05-27,0.28054947349084447,0.17408222999072373
2017-05-28,0.2817710930961615,0.17436389358229587
2017-05-29,0.283068008629316,0.1747778626469395
2017-05-30,0.2844556516032405,0.17534075075761477
2017-05-31,0.28594834580655637,0.17607260190243335
2017-06-01,0.2875572826408373,0.17699600528664314
2017-06-02,0.2892888509832246,0.17813484711952696
2017-06-03,0.29114352612595373,0.17951281362822727
2017-06-04,0.29311585455336586,0.18115199291199785
2017-06-05,0.2951963765730805,0.18307113527948524
2017-06-06,0.2973742895196342,0.18528232694678023
2017-06-07,0.2996343842707831,0.18778720083171319
2017-06-08,0.3019567068662963,0.19057487049632132
2017-06-09,0.30431990618819665,0.19362251619150125
2017-06-10,0.3067046508414144,0.19689685704290089
2017-06-11,0.3090968570511984,0.2003559187299149
2017-06-12,0.3114906995473723,0.2039510223779824
2017-06-13,0.31388670232745325,0.2076289385330132
2017-06-14,0.316285152742592,0.2113337143505014
2017-06-15,0.31868288590754446,0.21500833988579077
2017-06-16,0.32107427868697425,0.21859700878489727
2017-06-17,0.32345286522194144,0.22204844963934442
2017-06-18,0.32581282482427,0.22531839023720734
2017-06-19,0.3281503918118868,0.22836938338265791
2017-06-20,0.33046350773721783,0.23117120858343945
2017-06-21,0.3327514867804869,0.23370193634068384
2017-06-22,0.33501511980050896,0.23594921368506516
2017-06-23,0.33725712349480685,0.23791146956199913
2017-06-24,0.33948269464148495,0.23959866029748086
2017-06-25,0.34170002601756705,0.24103226445665207
2017-06-26,0.3439205269555196,0.24224438104356694
2017-06-27,0.3461580421827593,0.24327568532429136
2017-06-28,0.34842836331876437,0.24417184558811814
2017-06-29,0.35075023531319466,0.24497910288294145
2017-06-30,0.3531436069311538,0.24574068666915835
2017-07-01,0.35562599882164764,0.24649450314385563
2017-07-02,0.35820887167761983,0.24727192175278678
2017-07-03,0.36089547393757704,0.24809731941677016
2017-07-04,0.36368070301509203,0.24898833804176698
2017-07-05,0.36655203273610326,0.24995629612401798
2017-07-06,0.3694909662297183,0.2510062223427325
2017-07-07,0.37247475747748743,0.2521371726458309
2017-07-08,0.3754779905513529,0.25334218763176886
2017-07-09,0.3784735069003038,0.25460766274571517
2017-07-10,0.38143419151337826,0.25591440968185836
2017-07-11,0.3843354819229069,0.2572394288414038
2017-07-12,0.387156797331995,0.2585576347758467
2017-07-13,0.3898809910265388,0.2598431323344043
2017-07-14,0.3924898521706327,0.2610706987246664
2017-07-15,0.394963434517972,0.26221717370851205
2017-07-16,0.397277060802845,0.263262071108129
2017-07-17,0.3994014056999401,0.26418871074532513
2017-07-18,0.40130624190449005,0.26498532213865855
