Dates,EVI_mean,LSWI_mean
2017-03-29,0.3195099958535277,0.3996347202764855
2017-03-30,0.3190394067815022,0.39543907232382675
2017-03-31,0.3185718590506485,0.39127234671790295
2017-04-01,0.31810702518919204,0.3871341958300148
2017-04-02,0.3176444577331036,0.3830237030280213
2017-04-03,0.3171836286583888,0.37893940767273354
2017-04-04,0.31672396835592587,0.37487934067983175
2017-04-05,0.3162649036871175,0.37084106968719616
2017-04-06,0.3158058948050021,0.36682175267109707
2017-04-07,0.31534647066786203,0.3628181986189603
2017-04-08,0.31488626345690934,0.3588269337153147
2017-04-09,0.31442504246119146,0.3548442713486047
2017-04-10,0.31396274149173636,0.35086639632397615
2017-04-11,0.3134994596987886,0.3468894969876871
2017-04-12,0.3130354570912841,0.34290989550775297
2017-04-13,0.3125711517913315,0.33892415116258695
2017-04-14,0.3121071185601102,0.33492912616808473
2017-04-15,0.3116440876027884,0.33092200549844614
2017-04-16,0.31118294195269064,0.32690026479006334
2017-04-17,0.3107247108054737,0.32286158451642605
2017-04-18,0.3102705549416576,0.31880371592537166
2017-04-19,0.30982173874821456,0.31472431811778406
2017-04-20,0.30937958976083524,0.3106208344850499
2017-04-21,0.3089454678446409,0.30649056196905344
2017-04-22,0.30852072285670445,0.30233091453797134
2017-04-23,0.30810664295179774,0.2981398300265786
2017-04-24,0.3077044256174449,0.29391627595293174
2017-04-25,0.30731506687582744,0.28966148992228663
2017-04-26,0.30693917042088675,0.2853819539683078
2017-04-27,0.30657666371336106,0.2810960437015218
2017-04-28,0.30622637631499733,0.27684764102328474
2017-04-29,0.30588539728441755,0.27272940543410584
2017-04-30,0.305548102711004,0.26890489083256397
2017-05-01,0.30539191725786285,0.2658780414628023
2017-05-02,0.30530583272473344,0.2630992518015835
2017-05-03,0.3052802224131568,0.260558261494494
2017-05-04,0.30530294660012564,0.2582355344742991
2017-05-05,0.30536078907637193,0.2561018127986859
2017-05-06,0.30544122557429654,0.2541187358807725
2017-05-07,0.3055335959497351,0.25224115226978094
2017-05-08,0.3056294416983897,0.25042128798404306
2017-05-09,0.30572346307105913,0.2486140925887438
2017-05-10,0.3058143362096557,0.2467832320773638
2017-05-11,0.305905366653199,0.24490743816773047
2017-05-12,0.3060038567375308,0.24298334716816933
2017-05-13,0.3061208273381052,0.24102541028138755
2017-05-14,0.3062705681165053,0.23906274902862387
2017-05-15,0.3064700298541776,0.2371344622341044
2017-05-16,0.3067381340521377,0.2352847469467535
2017-05-17,0.30709522677629003,0.23355874134707957
2017-05-18,0.3075627591172815,0.23199977277189396
2017-05-19,0.3081624841665464,0.2306486299112855
2017-05-20,0.3089160315963115,0.22954444801488483
2017-05-21,0.3098456219377311,0.2287262224535944
2017-05-22,0.31097657471480555,0.22823354216606415
2017-05-23,0.3123415099078074,0.22810493020808575
2017-05-24,0.31398429769498726,0.22837283277957798
2017-05-25,0.31596036780846043,0.22905731719066338
2017-05-26,0.31832901375289696,0.2301620881294878
2017-05-27,0.3211362109576769,0.23167761481994537
2017-05-28,0.3243955307782904,0.23358488489832924
2017-05-29,0.32807777234123636,0.23585752596859108
2017-05-30,0.3321155027797587,0.23846316203675508
2017-05-31,0.33641949859794157,0.24136528478697034
2017-06-01,0.34089814254528644,0.24452618567974518
2017-06-02,0.3454727019020543,0.24790991745318824
2017-06-03,0.35008348960666197,0.25147962751401587
2017-06-04,0.35468977856341277,0.2551951710602772
2017-06-05,0.35926745269265287,0.2590119134185295
2017-06-06,0.36381024704557824,0.2628826599189298
2017-06-07,0.36832491071852247,0.2667624302345095
2017-06-08,0.3728187177340865,0.2706138776724328
2017-06-09,0.3772925947667232,0.27441080778173427
2017-06-10,0.38174680116771015,0.27813672945319295
2017-06-11,0.38618093639778145,0.28178335814216654
2017-06-12,0.39059204265660974,0.28534746737383976
2017-06-13,0.394975113922069,0.28882929155451487
2017-06-14,0.3993304285373538,0.29223225584656065
2017-06-15,0.40365863384049244,0.29556305417972434
2017-06-16,0.40795876539056575,0.29883122650276184
2017-06-17,0.4122284481591571,0.3020485286522692
2017-06-18,0.41646407096031435,0.30522830090080244
2017-06-19,0.42066049804733824,0.30838463062991683
2017-06-20,0.42481004295768465,0.3115309094740658
2017-06-21,0.4289006573079285,0.31467874964124914
2017-06-22,0.432913490416874,0.31783677435427865
2017-06-23,0.43682031721032366,0.32100909097803254
2017-06-24,0.4405817439695251,0.3241935621216381
2017-06-25,0.44414718228571515,0.3273804267461297
2017-06-26,0.44745701542457467,0.330552527926389
2017-06-27,0.45044813120625665,0.3336865461370939
2017-06-28,0.45306229547117166,0.3367549310688324
2017-06-29,0.4552552571718378,0.3397283548906419
2017-06-30,0.45700400899834354,0.34257844718873204
2017-07-01,0.45830966950180885,0.34528105916756985
2017-07-02,0.45919550592896796,0.34781934374382023
2017-07-03,0.4597010215195105,0.3501839949332045
2017-07-04,0.4598746436911214,0.35237191898340386
2017-07-05,0.4597672732207034,0.35438429911264785
2017-07-06,0.4594280171438344,0.35622441493652074
2017-07-07,0.4589023016278338,0.3578954926374758
2017-07-08,0.45823072672478066,0.35939981319563735
2017-07-09,0.45744786560991685,0.360739108870188
2017-07-10,0.4565799259921294,0.36191630463474617
2017-07-11,0.45564309772523154,0.3629385049775664
2017-07-12,0.4546438924567783,0.363820211202798
2017-07-13,0.4535838143245859,0.3645830472534367
2017-07-14,0.45246084383908153,0.36525308154987907
2017-07-15,0.4512696646575712,0.36585768916687333
2017-07-16,0.4500018312990743,0.36642427284003265
2017-07-17,0.44864615184951256,0.36697907506633703
